# Wordlist

# DATA
ID	DOCULECT	DOCULECT_IN_SOURCE	GLOTTOCODE	CONCEPTICON_ID	CONCEPT	VALUE	FORM	SOURCE	BVD_ID	COGID	BORROWING	VARIANTS	TOKENS
5273	Rurutuan	Rurutuan	aust1304	1094	to tie up, fasten	purei	purei	Meyer-128-2005	23333	998			p u r e i
3222	Sikaiana	Sikaiana	sika1261	1094	to tie up, fasten	hau	hau	POLLEX	23448	213			h a u
3500	North_Marquesan	Marquesan	nort2845	1094	to tie up, fasten	nani	nani	POLLEX	91456	319		nati	n a n i
3501	North_Marquesan	Marquesan	nort2845	1094	to tie up, fasten	hitiki	hitiki	POLLEX	91454	265		fitiì	h i t i k i
#
4580	Ra’ivavae	Ra'ivavae	aust1304	1588	to turn	tāviGi	tāviGi	Tamaititahio-1213-2015	291159	1424			t aː v i ɢ i
936	Maori	Maori	maor1246	1588	to turn	huri	huri	Biggs-85-2005	2584	385			h u r i
1388	Tahitian	Tahitian (Modern)	tahi1242	1588	to turn	tiipu'u	tiipu'u	Clark-173-2005	2672	157			t iː p u ʔ u
1838	Rapanui	Rapanui (Easter Island)	rapa1244	1588	to turn	taviri	taviri	POLLEX	133599	1424			t a v i r i
1839	Rapanui	Rapanui (Easter Island)	rapa1244	1588	to turn	teka	teka	POLLEX	88883	467			t e k a
2101	Mangareva	Mangareva	mang1401	1588	to turn	tīrori	tīrori	POLLEX	321405	569			t iː r o r i
5835	Hawaiian	Hawaiian	hawa1245	1588	to turn	wili	wili	71458	2551	1424			w i l i
3283	Sikaiana	Sikaiana	sika1261	1588	to turn	tahuli	tahuli	POLLEX	145923	385			t a h u l i
3575	North_Marquesan	Marquesan	nort2845	1588	to turn	kavií	kavií	POLLEX	2537	1424			k a v i ʔ i
5834	Hawaiian	Hawaiian	hawa1245	1588	to turn	huli	huli	71458	251536	385			h u l i
5345	Rurutuan	Rurutuan	aust1304	1588	to turn	tiipuʔu	tiipuʔu	Meyer-128-2005	2627	157			t iː p u ʔ u
4840	Tuamotuan	Tuamotu	tuam1242	1588	to turn	huri	huri	POLLEX	135242	385			h u r i
#
4554	Ra’ivavae	Ra'ivavae	aust1304	1278	to vomit	pihaʔe	pihaʔe	Tamaititahio-1213-2015	291185	686			p i h a ʔ e
4803	Tuamotuan	Tuamotu	tuam1242	1278	to vomit	ruua/ki	ruua	POLLEX	12384	1340			r uː a
909	Maori	Maori	maor1246	1278	to vomit	ruaki	ruaki	Biggs-85-2005	12223	1340			r u a k i
1359	Tahitian	Tahitian (Modern)	tahi1242	1278	to vomit	piha'e	piha'e	Clark-173-2005	12311	686			p i h a ʔ e
1803	Rapanui	Rapanui (Easter Island)	rapa1244	1278	to vomit	rua	rua	POLLEX	12402	1340			r u a
2069	Mangareva	Mangareva	mang1401	1278	to vomit	ruaki	ruaki	POLLEX	321459	1340		a/rua/ì	r u a k i
5804	Hawaiian	Hawaiian	hawa1245	1278	to vomit	lua'i	lua'i	71458	12190	1340			l u a ʔ i
3254	Sikaiana	Sikaiana	sika1261	1278	to vomit	lua	lua	POLLEX	12381	1340			l u a
3541	North_Marquesan	Marquesan	nort2845	1278	to vomit	'ua	'ua	POLLEX	12176	1340			ʔ u a
5313	Rurutuan	Rurutuan	aust1304	1278	to vomit	ruʔaʔi	ruʔaʔi	Meyer-128-2005	12266	1340			r u ʔ a ʔ i
#
4583	Ra’ivavae	Ra'ivavae	aust1304	1443	to walk	haeGe	haeGe	Tamaititahio-1213-2015	291156	1109			h a e ɢ e
939	Maori	Maori	maor1246	1443	to walk	haere-a-waewae	haere-a-waewae	Biggs-85-2005	1513	1109			h a e r e a w a e w a e
5351	Rurutuan	Rurutuan	aust1304	1443	to walk	rimorimo	rimorimo	Meyer-128-2005	85134	1007		ʔaere	r i m o r i m o
5352	Rurutuan	Rurutuan	aust1304	1443	to walk	ʔano	ʔano	Meyer-128-2005	85132	535			ʔ a n o
1393	Tahitian	Tahitian (Modern)	tahi1242	1443	to walk	ori	ori	Clark-173-2005	85144	326			o r i
1394	Tahitian	Tahitian (Modern)	tahi1242	1443	to walk	haere	haere	Clark-173-2005	85143	1109			h a e r e
1842	Rapanui	Rapanui (Easter Island)	rapa1244	1443	to walk	haere	haere	POLLEX	1692	1109			h a e r e
2104	Mangareva	Mangareva	mang1401	1443	to walk	'ere	'ere	POLLEX	321402	1109			ʔ e r e
4843	Tuamotuan	Tuamotu	tuam1242	1443	to walk	haere	haere	POLLEX	1674	1109			h a e r e
5838	Hawaiian	Hawaiian	hawa1245	1443	to walk	hele	hele	71458	1480	1109			h e l e
5350	Rurutuan	Rurutuan	aust1304	1443	to walk	ʔano rimo ʔaere	ʔano rimo ʔaere	Meyer-128-2005	85135	1109			ʔ a n o r i m o ʔ a e r e
3286	Sikaiana	Sikaiana	sika1261	1443	to walk	saele	saele	POLLEX	85153	1109		haele	s a e l e
3579	North_Marquesan	Marquesan	nort2845	1443	to walk	hèe	hèe	POLLEX	1466	1109			h e ʔ e
#
4508	Ra’ivavae	Ra'ivavae	aust1304	1086	to work	ʔohipa	ʔohipa	Tamaititahio-1213-2015	291230	898			ʔ o h i p a
4736	Tuamotuan	Tuamotu	tuam1242	1086	to work	haŋa	haŋa	POLLEX	29520	158			h a ŋ a
861	Maori	Maori	maor1246	1086	to work	mahi	mahi	Biggs-85-2005	29359	1013			m a h i
5250	Rurutuan	Rurutuan	aust1304	1086	to work	ʔatapu	ʔatapu	Meyer-128-2005	29402	996			ʔ a t a p u
1305	Tahitian	Tahitian (Modern)	tahi1242	1086	to work	'ohipa	'ohipa	Clark-173-2005	29447	321			ʔ o h i p a
5752	Hawaiian	Hawaiian	hawa1245	1086	to work	hana	hana	71458	29326	158			h a n a
1746	Rapanui	Rapanui (Easter Island)	rapa1244	1086	to work	aga	aga	POLLEX	133612	158		haŋa	a g a
2005	Mangareva	Mangareva	mang1401	1086	to work	'anga	'anga	POLLEX	321507	158		haga	ʔ a ŋ a
3204	Sikaiana	Sikaiana	sika1261	1086	to work	hekau	hekau	POLLEX	145969	617			h e k a u
3471	North_Marquesan	Marquesan	nort2845	1086	to work	hana	hana	POLLEX	29312	158			h a n a
#
4543	Ra’ivavae	Ra'ivavae	aust1304	1028	to yawn	hāmama te vaha	hāmama te vaha	Tamaititahio-1213-2015	291196	479			h aː m a m a t e v a h a
4788	Tuamotuan	Tuamotu	tuam1242	1028	to yawn	haamama	haamama	POLLEX	16668	479			h aː m a m a
897	Maori	Maori	maor1246	1028	to yawn	haamama(mama)	haamama	Biggs-85-2005	16507	479			h aː m a m a
1346	Tahitian	Tahitian (Modern)	tahi1242	1028	to yawn	haamama	haamama	Clark-173-2005	16595	479			h aː m a m a
1791	Rapanui	Rapanui (Easter Island)	rapa1244	1028	to yawn	haka/mama	haka	POLLEX	16686	479			h a k a
2053	Mangareva	Mangareva	mang1401	1028	to yawn	'amama	'amama	POLLEX	321472	479		amama	ʔ a m a m a
2054	Mangareva	Mangareva	mang1401	1028	to yawn	naro	naro	POLLEX	321471	554			n a r o
5791	Hawaiian	Hawaiian	hawa1245	1028	to yawn	hāmama	hāmama	71458	16474	479			h aː m a m a
5299	Rurutuan	Rurutuan	aust1304	1028	to yawn	ʔaamama	ʔaamama	Meyer-128-2005	16550	479			ʔ aː m a m a
3527	North_Marquesan	Marquesan	nort2845	1028	to yawn	mama	mama	POLLEX	16460	479			m a m a
#
4557	Ra’ivavae	Ra'ivavae	aust1304	1205	tongue	aGeGo	aGeGo	Tamaititahio-1213-2015	291182	386			a ɢ e ɢ o
4806	Tuamotuan	Tuamotu	tuam1242	1205	tongue	arero	arero	POLLEX	11313	386			a r e r o
912	Maori	Maori	maor1246	1205	tongue	arero	arero	Biggs-85-2005	11152	386			a r e r o
1362	Tahitian	Tahitian (Modern)	tahi1242	1205	tongue	arero	arero	Clark-173-2005	11240	386			a r e r o
1806	Rapanui	Rapanui (Easter Island)	rapa1244	1205	tongue	arero	arero	POLLEX	88768	386		àrero	a r e r o
2072	Mangareva	Mangareva	mang1401	1205	tongue	arero	arero	POLLEX	321456	386		erero	a r e r o
5808	Hawaiian	Hawaiian	hawa1245	1205	tongue	alelo	alelo	71458	11119	386			a l e l o
3257	Sikaiana	Sikaiana	sika1261	1205	tongue	alelo	alelo	POLLEX	165241	386		arero	a l e l o
3545	North_Marquesan	Marquesan	nort2845	1205	tongue	a'èo	a'èo	POLLEX	11105	386			a ʔ e ʔ o
5316	Rurutuan	Rurutuan	aust1304	1205	tongue	arero	arero	Meyer-128-2005	11195	386			a r e r o
#
4558	Ra’ivavae	Ra'ivavae	aust1304	1380	tooth	niho	niho	Tamaititahio-1213-2015	291181	101			n i h o
4807	Tuamotuan	Tuamotu	tuam1242	1380	tooth	niho	niho	POLLEX	10956	101			n i h o
913	Maori	Maori	maor1246	1380	tooth	niho	niho	Biggs-85-2005	10795	101			n i h o
1363	Tahitian	Tahitian (Modern)	tahi1242	1380	tooth	niho	niho	Clark-173-2005	10883	101			n i h o
1807	Rapanui	Rapanui (Easter Island)	rapa1244	1380	tooth	niho	niho	POLLEX	10974	101			n i h o
2073	Mangareva	Mangareva	mang1401	1380	tooth	ni'o	ni'o	POLLEX	321455	101		ni'o	n i ʔ o
5809	Hawaiian	Hawaiian	hawa1245	1380	tooth	niho	niho	71458	10762	101			n i h o
3258	Sikaiana	Sikaiana	sika1261	1380	tooth	niho	niho	POLLEX	10953	101			n i h o
3546	North_Marquesan	Marquesan	nort2845	1380	tooth	niho	niho	POLLEX	10748	101			n i h o
5317	Rurutuan	Rurutuan	aust1304	1380	tooth	niʔo	niʔo	Meyer-128-2005	10838	101			n i ʔ o
#
4461	Ra’ivavae	Ra'ivavae	aust1304	1232	warm	veʔaveʔa	veʔaveʔa	Tamaititahio-1213-2015	291277	1341			v e ʔ a v e ʔ a
4663	Tuamotuan	Tuamotu	tuam1242	1232	warm	mahana	mahana	POLLEX	49155	102			m a h a n a
801	Maori	Maori	maor1246	1232	warm	mahana	mahana	Biggs-85-2005	48994	102			m a h a n a
5183	Rurutuan	Rurutuan	aust1304	1232	warm	veravera	veravera	Meyer-128-2005	118284	1341			v e r a v e r a
5184	Rurutuan	Rurutuan	aust1304	1232	warm	maaʔanaʔana	maaʔanaʔana	Meyer-128-2005	118283	102			m aː ʔ a n a ʔ a n a
1246	Tahitian	Tahitian (Modern)	tahi1242	1232	warm	maahanahana	maahanahana	Clark-173-2005	49082	102			m aː h a n a h a n a
1679	Rapanui	Rapanui (Easter Island)	rapa1244	1232	warm	mahana	mahana	POLLEX	118840	102			m a h a n a
1680	Rapanui	Rapanui (Easter Island)	rapa1244	1232	warm	hana	hana	POLLEX	118839	102			h a n a
1936	Mangareva	Mangareva	mang1401	1232	warm	ma'ana	ma'ana	POLLEX	321555	102		maàna	m a ʔ a n a
5691	Hawaiian	Hawaiian	hawa1245	1232	warm	wela	wela	71458	109058	1341			w e l a
5692	Hawaiian	Hawaiian	hawa1245	1232	warm	hahana	hahana	71458	109057	102			h a h a n a
3146	Sikaiana	Sikaiana	sika1261	1232	warm	maahana	maahana	POLLEX	79112	102		maafana	m aː h a n a
3395	North_Marquesan	Marquesan	nort2845	1232	warm	ha'amaahanahana	ha'amaahanahana	POLLEX	135728	102		mahana	h a ʔ a m aː h a n a h a n a
#
4474	Ra’ivavae	Ra'ivavae	aust1304	948	water	pape māʔaGo	pape māʔaGo	Tamaititahio-1213-2015	291264	919			p a p e m aː ʔ a ɢ o
4690	Tuamotuan	Tuamotu	tuam1242	948	water	vai	vai	POLLEX	43443	536			v a i
819	Maori	Maori	maor1246	948	water	wai	wai	Biggs-85-2005	43282	536			w a i
5202	Rurutuan	Rurutuan	aust1304	948	water	vai	vai	Meyer-128-2005	43325	536			v a i
1264	Tahitian	Tahitian (Modern)	tahi1242	948	water	pape	pape	Clark-173-2005	43370	919			p a p e
5710	Hawaiian	Hawaiian	hawa1245	948	water	wai	wai	71458	43249	536			w a i
1700	Rapanui	Rapanui (Easter Island)	rapa1244	948	water	vai	vai	POLLEX	133600	536		bai	v a i
1957	Mangareva	Mangareva	mang1401	948	water	vai	vai	POLLEX	321541	536		vai	v a i
3161	Sikaiana	Sikaiana	sika1261	948	water	vai	vai	POLLEX	43440	536			v a i
3414	North_Marquesan	Marquesan	nort2845	948	water	vai	vai	POLLEX	43235	536			v a i
#
4414	Ra’ivavae	Ra'ivavae	aust1304	1212	we	mātou	mātou	Tamaititahio-1213-2015	291347	537			m aː t o u
4415	Ra’ivavae	Ra'ivavae	aust1304	1212	we	māua	māua	Tamaititahio-1213-2015	291346	537			m aː u a
4416	Ra’ivavae	Ra'ivavae	aust1304	1212	we	tātou	tātou	Tamaititahio-1213-2015	291345	103			t aː t o u
4417	Ra’ivavae	Ra'ivavae	aust1304	1212	we	tāua	tāua	Tamaititahio-1213-2015	291344	103			t aː u a
4606	Tuamotuan	Tuamotu	tuam1242	1212	we	tatou	tatou	POLLEX	135645	103			t a t o u
747	Maori	Maori	maor1246	1212	we	maatou	maatou	Biggs-85-2005	123453	537			m aː t o u
748	Maori	Maori	maor1246	1212	we	maaua	maaua	Biggs-85-2005	123452	537			m aː u a
749	Maori	Maori	maor1246	1212	we	taatou	taatou	Biggs-85-2005	123451	103			t aː t o u
750	Maori	Maori	maor1246	1212	we	taaua	taaua	Biggs-85-2005	123450	103			t aː u a
5124	Rurutuan	Rurutuan	aust1304	1212	we	maatou	maatou	Meyer-128-2005	118888	537			m aː t o u
5125	Rurutuan	Rurutuan	aust1304	1212	we	maaua	maaua	Meyer-128-2005	118887	537			m aː u a
5126	Rurutuan	Rurutuan	aust1304	1212	we	taatou	taatou	Meyer-128-2005	118886	103			t aː t o u
5127	Rurutuan	Rurutuan	aust1304	1212	we	taaua	taaua	Meyer-128-2005	118885	103			t aː u a
1192	Tahitian	Tahitian (Modern)	tahi1242	1212	we	maatou	maatou	Clark-173-2005	123768	537			m aː t o u
1193	Tahitian	Tahitian (Modern)	tahi1242	1212	we	maaua	maaua	Clark-173-2005	123767	537			m aː u a
1194	Tahitian	Tahitian (Modern)	tahi1242	1212	we	taatou	taatou	Clark-173-2005	123766	103			t aː t o u
1195	Tahitian	Tahitian (Modern)	tahi1242	1212	we	taaua	taaua	Clark-173-2005	123765	103			t aː u a
5636	Hawaiian	Hawaiian	hawa1245	1212	we	māua	māua	71458	132635	537			m aː u a
5637	Hawaiian	Hawaiian	hawa1245	1212	we	kākou	kākou	71458	132634	103			k aː k o u
5638	Hawaiian	Hawaiian	hawa1245	1212	we	kāua	kāua	71458	132633	103			k aː u a
1618	Rapanui	Rapanui (Easter Island)	rapa1244	1212	we	tatou	tatou	POLLEX	169460	103			t a t o u
1619	Rapanui	Rapanui (Easter Island)	rapa1244	1212	we	matou	matou	POLLEX	169459	537			m a t o u
1874	Mangareva	Mangareva	mang1401	1212	we	tāua	tāua	POLLEX	321448	103			t aː u a
5635	Hawaiian	Hawaiian	hawa1245	1212	we	mākou	mākou	71458	132636	537			m aː k o u
3097	Sikaiana	Sikaiana	sika1261	1212	we	tāua	tāua	POLLEX	145950	103			t aː u a
3098	Sikaiana	Sikaiana	sika1261	1212	we	mātou	mātou	POLLEX	145949	537			m aː t o u
3099	Sikaiana	Sikaiana	sika1261	1212	we	tātou	tātou	POLLEX	145948	103			t aː t o u
3100	Sikaiana	Sikaiana	sika1261	1212	we	māua	māua	POLLEX	145947	537			m aː u a
3317	North_Marquesan	Marquesan	nort2845	1212	we	taua	taua	POLLEX	124754	103			t a u a
3318	North_Marquesan	Marquesan	nort2845	1212	we	maua	maua	POLLEX	124753	537			m a u a
3319	North_Marquesan	Marquesan	nort2845	1212	we	matou	matou	POLLEX	124751	537			m a t o u
3320	North_Marquesan	Marquesan	nort2845	1212	we	tatou	tatou	POLLEX	124752	103			t a t o u
#
4458	Ra’ivavae	Ra'ivavae	aust1304	1726	wet	maʔu	maʔu	Tamaititahio-1213-2015	291280	159			m a ʔ u
4658	Tuamotuan	Tuamotu	tuam1242	1726	wet	rari	rari	POLLEX	50226	1418			r a r i
798	Maori	Maori	maor1246	1726	wet	maakuu	maakuu	Biggs-85-2005	50065	159			m aː k uː
5179	Rurutuan	Rurutuan	aust1304	1726	wet	maʔu	maʔu	Meyer-128-2005	118868	159			m a ʔ u
5180	Rurutuan	Rurutuan	aust1304	1726	wet	rari	rari	Meyer-128-2005	118867	1418			r a r i
1243	Tahitian	Tahitian (Modern)	tahi1242	1726	wet	rari	rari	Clark-173-2005	50153	1418			r a r i
1675	Rapanui	Rapanui (Easter Island)	rapa1244	1726	wet	hehe	hehe	POLLEX	133602	237			h e h e
1676	Rapanui	Rapanui (Easter Island)	rapa1244	1726	wet	lali	lali	POLLEX	50244	1418			l a l i
1930	Mangareva	Mangareva	mang1401	1726	wet	ranga	ranga	POLLEX	321558	487			r a ŋ a
1931	Mangareva	Mangareva	mang1401	1726	wet	maku	maku	POLLEX	122735	159			m a k u
1932	Mangareva	Mangareva	mang1401	1726	wet	rari	rari	POLLEX	122734	1418			r a r i
5688	Hawaiian	Hawaiian	hawa1245	1726	wet	pulu	pulu	71458	50032	764			p u l u
3143	Sikaiana	Sikaiana	sika1261	1726	wet	siu	siu	POLLEX	50223	216			s i u
3389	North_Marquesan	Marquesan	nort2845	1726	wet	áutau	áutau	POLLEX	79315	1345		kutai // toku // útau // kutaú	ʔ a u t a u
#
4409	Ra’ivavae	Ra'ivavae	aust1304	1236	what?	aha	aha	Tamaititahio-1213-2015	291323	104			a h a
4603	Tuamotuan	Tuamotu	tuam1242	1236	what?	aha	aha	POLLEX	67005	104			a h a
742	Maori	Maori	maor1246	1236	what?	aha	aha	Biggs-85-2005	66844	104			a h a
5119	Rurutuan	Rurutuan	aust1304	1236	what?	aʔa	aʔa	Meyer-128-2005	66887	104			a ʔ a
1187	Tahitian	Tahitian (Modern)	tahi1242	1236	what?	e aha	e aha	Clark-173-2005	66932	104			e a h a
5630	Hawaiian	Hawaiian	hawa1245	1236	what?	aha	aha	71458	66811	104			a h a
1615	Rapanui	Rapanui (Easter Island)	rapa1244	1236	what?	aha	aha	POLLEX	67023	104			a h a
1868	Mangareva	Mangareva	mang1401	1236	what?	a'a	a'a	POLLEX	321445	104		aà	a ʔ a
3092	Sikaiana	Sikaiana	sika1261	1236	what?	aa	aa	POLLEX	67002	104			aː
3314	North_Marquesan	Marquesan	nort2845	1236	what?	aha	aha	POLLEX	66797	104			a h a
#
4429	Ra’ivavae	Ra'ivavae	aust1304	1238	when?	ahea	ahea	Tamaititahio-1213-2015	291309	970			a h e a
767	Maori	Maori	maor1246	1238	when?	aahea	aahea	Biggs-85-2005	60418	970			aː h e a
1211	Tahitian	Tahitian (Modern)	tahi1242	1238	when?	inaafea	inaafea	Clark-173-2005	123638	970		aafea	i n aː f e a
5657	Hawaiian	Hawaiian	hawa1245	1238	when?	ināhea	ināhea	71458	80929	970		āhea	i n aː h e a
1636	Rapanui	Rapanui (Easter Island)	rapa1244	1238	when?	agahé	agahé	POLLEX	133603	970			a g a h e
1888	Mangareva	Mangareva	mang1401	1238	when?	a 'ea	a 'ea	POLLEX	321577	970		ahea	a ʔ e a
5144	Rurutuan	Rurutuan	aust1304	1238	when?	inaaʔea	inaaʔea	Meyer-128-2005	118882	970		aaʔea	i n aː ʔ e a
3112	Sikaiana	Sikaiana	sika1261	1238	when?	ite moko ahea	ite moko ahea	POLLEX	145943	970			i t e m o k o a h e a
3339	North_Marquesan	Marquesan	nort2845	1238	when?	aahea	aahea	POLLEX	60371	970			aː h e a
#
4422	Ra’ivavae	Ra'ivavae	aust1304	1237	where?	hea	hea	Tamaititahio-1213-2015	291316	679			h e a
4611	Tuamotuan	Tuamotu	tuam1242	1237	where?	hea	hea	POLLEX	121456	679		fea	h e a
754	Maori	Maori	maor1246	1237	where?	whea	fea	Biggs-85-2005	64345	679			f e a
5133	Rurutuan	Rurutuan	aust1304	1237	where?	ʔia	ʔia	Meyer-128-2005	81708	679		ʔea	ʔ i a
1200	Tahitian	Tahitian (Modern)	tahi1242	1237	where?	hea	hea	Clark-173-2005	64433	679			h e a
5642	Hawaiian	Hawaiian	hawa1245	1237	where?	aia i hea	aia i hea	71458	64312	679			a i a i h e a
1623	Rapanui	Rapanui (Easter Island)	rapa1244	1237	where?	hé	hé	POLLEX	133604	679		hee	h e
1878	Mangareva	Mangareva	mang1401	1237	where?	'ea	'ea	POLLEX	321567	679		'ea	ʔ e a
3104	Sikaiana	Sikaiana	sika1261	1237	where?	hea	hea	POLLEX	64503	679			h e a
3326	North_Marquesan	Marquesan	nort2845	1237	where?	hea	hea	POLLEX	64298	679			h e a
#
4451	Ra’ivavae	Ra'ivavae	aust1304	1335	white	ʔuoʔuo	ʔuoʔuo	Tamaititahio-1213-2015	291287	884			ʔ u o ʔ u o
4648	Tuamotuan	Tuamotu	tuam1242	1335	white	tea	tea	POLLEX	52725	1342			t e a
791	Maori	Maori	maor1246	1335	white	maa	maa	Biggs-85-2005	52564	1304			m aː
5172	Rurutuan	Rurutuan	aust1304	1335	white	teatea	teatea	Meyer-128-2005	52607	1342			t e a t e a
1236	Tahitian	Tahitian (Modern)	tahi1242	1335	white	'uo'uo	'uo'uo	Clark-173-2005	52652	275			ʔ u o ʔ u o
5679	Hawaiian	Hawaiian	hawa1245	1335	white	ke'oke'o	ke'oke'o	71458	121156	1419			k e ʔ o k e ʔ o
5680	Hawaiian	Hawaiian	hawa1245	1335	white	kea	kea	71458	121155	1342			k e a
1667	Rapanui	Rapanui (Easter Island)	rapa1244	1335	white	teatea	teatea	POLLEX	133605	1342		tea/tea	t e a t e a
1918	Mangareva	Mangareva	mang1401	1335	white	tea	tea	POLLEX	321565	1342		tea	t e a
3134	Sikaiana	Sikaiana	sika1261	1335	white	tea	tea	POLLEX	120805	1342			t e a
3377	North_Marquesan	Marquesan	nort2845	1335	white	tavai'e	tavai'e	POLLEX	135733	920			t a v a i ʔ e
3378	North_Marquesan	Marquesan	nort2845	1335	white	teko	teko	POLLEX	122883	1419		tèo	t e k o
3379	North_Marquesan	Marquesan	nort2845	1335	white	tea	tea	POLLEX	122881	1342			t e a
#
4408	Ra’ivavae	Ra'ivavae	aust1304	1235	who?	vai	vai	Tamaititahio-1213-2015	291324	106			v a i
4602	Tuamotuan	Tuamotu	tuam1242	1235	who?	ai	ai	POLLEX	67362	106			a i
741	Maori	Maori	maor1246	1235	who?	wai	wai	Biggs-85-2005	67201	106			w a i
5118	Rurutuan	Rurutuan	aust1304	1235	who?	vai	vai	Meyer-128-2005	67244	106			v a i
1186	Tahitian	Tahitian (Modern)	tahi1242	1235	who?	'o v|ai	ʔo vai	Clark-173-2005	67289	106			ʔ o v a i
5629	Hawaiian	Hawaiian	hawa1245	1235	who?	wai	wai	71458	67168	106			w a i
1614	Rapanui	Rapanui (Easter Island)	rapa1244	1235	who?	aai	aai	POLLEX	67380	106			aː i
1866	Mangareva	Mangareva	mang1401	1235	who?	ai	ai	POLLEX	321444	106		ai	a i
3091	Sikaiana	Sikaiana	sika1261	1235	who?	ai	ai	POLLEX	67359	106			a i
3313	North_Marquesan	Marquesan	nort2845	1235	who?	ai	ai	POLLEX	67154	106			a i
#
4440	Ra’ivavae	Ra'ivavae	aust1304	1243	wide	GaGahi	GaGahi	Tamaititahio-1213-2015	291298	883			ɢ a ɢ a h i
4635	Tuamotuan	Tuamotu	tuam1242	1243	wide	raha(raha)	raha	POLLEX	56652	931			r a h a
779	Maori	Maori	maor1246	1243	wide	whaanui	faːnui	Biggs-85-2005	56491	1296			f aː n u i
5160	Rurutuan	Rurutuan	aust1304	1243	wide	ʔaʔano	ʔaʔano	Meyer-128-2005	56534	1243			ʔ a ʔ a n o
1224	Tahitian	Tahitian (Modern)	tahi1242	1243	wide	'a'ano	'a'ano	Clark-173-2005	56579	1243			ʔ a ʔ a n o
5668	Hawaiian	Hawaiian	hawa1245	1243	wide	ākea	ākea	71458	56458	568			aː k e a
1651	Rapanui	Rapanui (Easter Island)	rapa1244	1243	wide	kau	kau	POLLEX	133606	416			k a u
1903	Mangareva	Mangareva	mang1401	1243	wide	'ata'ata	'ata'ata	POLLEX	321588	480			ʔ a t a ʔ a t a
3123	Sikaiana	Sikaiana	sika1261	1243	wide	l(aha)laha	llaha	POLLEX	56649	931			l l a h a
3358	North_Marquesan	Marquesan	nort2845	1243	wide	fatea	fatea	POLLEX	56444	568			f a t e a
#
4531	Ra’ivavae	Ra'ivavae	aust1304	1199	wife	vahine	vahine	Tamaititahio-1213-2015	291207	971			v a h i n e
4774	Tuamotuan	Tuamotu	tuam1242	1199	wife	moorire	moorire	POLLEX	90659	925			m oː r i r e
886	Maori	Maori	maor1246	1199	wife	wahine	wahine	Biggs-85-2005	20434	971			w a h i n e
1334	Tahitian	Tahitian (Modern)	tahi1242	1199	wife	vahine	vahine	Clark-173-2005	20522	971			v a h i n e
1778	Rapanui	Rapanui (Easter Island)	rapa1244	1199	wife	vî'e	vî'e	POLLEX	133607	1083			v iː ʔ e
2038	Mangareva	Mangareva	mang1401	1199	wife	ve'ine	ve'ine	POLLEX	321483	971			v e ʔ i n e
2039	Mangareva	Mangareva	mang1401	1199	wife	ahana	ahana	POLLEX	20588	1379			a ʔ a n a
5779	Hawaiian	Hawaiian	hawa1245	1199	wife	wahine	wahine	71458	20401	971			w a h i n e
5283	Rurutuan	Rurutuan	aust1304	1199	wife	vaʔine	vaʔine	Meyer-128-2005	20477	971			v a ʔ i n e
3511	North_Marquesan	Marquesan	nort2845	1199	wife	vehine	vehine	POLLEX	20387	971			v e h i n e
#
4463	Ra’ivavae	Ra'ivavae	aust1304	960	wind	mataʔi	mataʔi	Tamaititahio-1213-2015	291275	108			m a t a ʔ i
4669	Tuamotuan	Tuamotu	tuam1242	960	wind	ma-taŋi	ma-taŋi	POLLEX	108067	108			m a t a ŋ i
804	Maori	Maori	maor1246	960	wind	hau	hau	Biggs-85-2005	48280	161			h a u
5187	Rurutuan	Rurutuan	aust1304	960	wind	mataʔi	mataʔi	Meyer-128-2005	48323	108			m a t a ʔ i
1249	Tahitian	Tahitian (Modern)	tahi1242	960	wind	mata'i	mata'i	Clark-173-2005	48368	108			m a t a ʔ i
5695	Hawaiian	Hawaiian	hawa1245	960	wind	makani	makani	71458	48247	108			m a k a n i
1682	Rapanui	Rapanui (Easter Island)	rapa1244	960	wind	hahau	hahau	POLLEX	133609	161		hau	h a h a u
1683	Rapanui	Rapanui (Easter Island)	rapa1244	960	wind	tokerau	tokerau	POLLEX	133608	1476			t o k e r a u
1684	Rapanui	Rapanui (Easter Island)	rapa1244	960	wind	matagi	matagi	POLLEX	108081	108			m a t a g i
1939	Mangareva	Mangareva	mang1401	960	wind	matangi	matangi	POLLEX	321553	108		matagi	m a t a ŋ i
1940	Mangareva	Mangareva	mang1401	960	wind	hau	hau	POLLEX	108064	161			h a u
3148	Sikaiana	Sikaiana	sika1261	960	wind	matani	matani	POLLEX	48438	108			m a t a n i
3397	North_Marquesan	Marquesan	nort2845	960	wind	metani	metani	POLLEX	108048	108		metaki	m e t a n i
#
4492	Ra’ivavae	Ra'ivavae	aust1304	1257	wing	maiti	maiti	Tamaititahio-1213-2015	291246	890			m a i t i
4714	Tuamotuan	Tuamotu	tuam1242	1257	wing	pererau	pererau	POLLEX	35589	1421			p e r e r a u
843	Maori	Maori	maor1246	1257	wing	parirau	parirau	Biggs-85-2005	35428	1421			p a r i r a u
5228	Rurutuan	Rurutuan	aust1304	1257	wing	pererau	pererau	Meyer-128-2005	35471	1421			p e r e r a u
1288	Tahitian	Tahitian (Modern)	tahi1242	1257	wing	pererau	pererau	Clark-173-2005	35516	1421			p e r e r a u
1723	Rapanui	Rapanui (Easter Island)	rapa1244	1257	wing	kará	kará	POLLEX	133610	436			k a r ʔ a
