ID	DOCULECT	DOCULECT_NAME_IN_SOURCE	CONCEPT	GLOTTOCODE	VALUE	CONCEPTICON_ID	LANGID	GLOSSID	ISO	SOURCE	COMMENT	COGNACY	LOAN	LEXIBANK_ID	FORM	SEGMENTS	BVD_ID	VARIANTS	COG	COGID	CVCV
982	Kapingamarangi_217	Kapingamarangi	to climb	kapi1249	hiti	1102	217	172	kpg	POLLEX	Climb from one height to another, as from tree to tree (Ebt)	6	False	abvd-abvd-217-230	hiti	h i t i	61264		6---to climb	1101	cvcv
1209	Tahitian_173	Tahitian (Modern)	to climb	tahi1242	ta'uma	1102	173	172	tah	Clark-173-2005		44	False	abvd-abvd-173-197	ta'uma	t a ʔ u m a	81054	pa'uma	44---to climb	880	cvcvcv
1634	Rapanui_264	Rapanui (Easter Island)	to climb	rapa1244	eke	1102	264	172	rap	POLLEX	Climb, embark, mount (Fts).	2	False	abvd-abvd-264-270	eke	e k e	88896		2---to climb	528	vcv
1886	Mangareva_239	Mangareva	to climb	mang1401	piki	1102	239	172	mrv	POLLEX		6	False	abvd-abvd-239-312	piki	p i k i	321576		6---to climb	1101	cvcv
2149	Luangiua_238	Luangiua	to climb	onto1237	à'e	1102	238	172	ojv	POLLEX	Climb	32	False	abvd-abvd-238-188	à'e	ʔ a ʔ e	61285		32---to climb	707	cvcv
2370	TongaTongaIslands_136	Tongan	to climb	tong1325	kaka	1102	136	172	ton	117207		32	False	abvd-abvd-136-184	kaka	k a k a	61183		32---to climb	707	cvcv
2591	RakahangaManihiki_589	Manihiki	to climb	raka1237	piki	1102	589	172	rkh	Clark-589-2008		6	False	abvd-abvd-589-261	piki	p i k i	153362		6---to climb	1101	cvcv
2862	Tikopia_155	Tikopia	to climb	tiko1237	kake	1102	155	172	tkp	POLLEX	Climb, ascend, come up into (Fth)	32	False	abvd-abvd-155-226	kake	k a k e	61202		32---to climb	707	cvcv
3111	Sikaiana_243	Sikaiana	to climb	sika1261	kake	1102	243	172	sky	POLLEX	Climb	32	False	abvd-abvd-243-197	kake	k a k e	61290		32---to climb	707	cvcv
3336	NorthMarquesan_38	Marquesan	to climb	nort2845	hiti	1102	38	172	mrq	POLLEX		6	False	abvd-abvd-38-326	hiti	h i t i	61085		6---to climb	1101	cvcv
3636	EastFutuna_210	Futuna, East	to climb	east2447	kake	1102	210	172	fud	POLLEX	Monter, grimper (Gzl)	32	False	abvd-abvd-210-276	kake	k a k e	61257		32---to climb	707	cvcv
3949	Pukapuka_152	Pukapuka	to climb	puka1242	wiwiti ki lunga	1102	152	172	pkp	Salisbury-152-2005		6	False	abvd-abvd-152-305	wiwiti ki lunga	w i + w i t i _ k i _ l u ŋ a	121543		6---to climb	1101	cvcvcv_cv_cvcv
3950	Pukapuka_152	Pukapuka	to climb	puka1242	kake	1102	152	172	pkp	Salisbury-152-2005		32	False	abvd-abvd-152-304	kake	k a k e	121542		32---to climb	707	cvcv
4427	Austral_1213	Ra'ivavae	to climb	aust1304	piʔi	1102	1213	172	aut	Tamaititahio-1213-2015		6	False	abvd-abvd-1213-161	piʔi	p i ʔ i	291311		6---to climb	1101	cvcv
4621	Tuamotuan_246	Tuamotu	to climb	tuam1242	kake	1102	246	172	pmt	POLLEX	Climb	32	False	abvd-abvd-246-249	kake	k a k e	61293		32---to climb	707	cvcv
5142	Austral_128	Rurutuan	to climb	aust1304	piʔi	1102	128	172	aut	Meyer-128-2005		6	False	abvd-abvd-128-227	piʔi	p i ʔ i	61175		6---to climb	1101	cvcv
5395	FutunaAniwa_156	Futuna-Aniwa	to climb	futu1245	fishi	1102	156	172	fut	POLLEX		6	False	abvd-abvd-156-267	fishi	f i ʃ i	121539	fiji	6---to climb	1101	cvcv
5396	FutunaAniwa_156	Futuna-Aniwa	to climb	futu1245	kʰava	1102	156	172	fut	POLLEX			False	abvd-abvd-156-265	kʰava	kʰ a v a	121538		5396---to climb	1009	cvcv
5655	Hawaiian_52	Hawaiian	to climb	hawa1245	pi'i	1102	52	172	haw	71458		6	False	abvd-abvd-52-194	pi'i	p i ʔ i	61099		6---to climb	1101	cvcv
5890	Rarotongan_58	Rarotongan	to climb	raro1241	kake-a -ìa -na	1102	58	172	rar	POLLEX	Climb, mount, serve (Bse)	32	False	abvd-abvd-58-302	kake-a -ìa -na	k a k e + a _ ʔ i a _ n a	61105		32---to climb	707	cvcv+v_cvv_cv
6177	Penrhyn_235	Penrhyn	to climb	penr1237	kake	1102	235	172	pnh	POLLEX	Climb; coitus	32	False	abvd-abvd-235-183	kake	k a k e	61282		32---to climb	707	cvcv
6400	Nukuria_1212	Nukeria	to climb	nuku1259	kake	1102	1212	172	nur	Davletshin-1212-2015	(s.)	32	False	abvd-abvd-1212-234	kake	k a k e	291065		32---to climb	707	cvcv
6666	Samoan_118	Samoan	to climb	samo1305	piʔi	1102	118	172	smo	Blust-118-2005		6	False	abvd-abvd-118-256	piʔi	p i ʔ i	216784		6---to climb	1101	cvcv
6667	Samoan_118	Samoan	to climb	samo1305	aʔe	1102	118	172	smo	Blust-118-2005		32	False	abvd-abvd-118-255	aʔe	a ʔ e	61165		32---to climb	707	vcv
6952	RennellBellona_206	Rennellese	to climb	renn1242	kake	1102	206	172	mnv	POLLEX	Climb up (Ebt)	32	False	abvd-abvd-206-229	kake	k a k e	61253		32---to climb	707	cvcv
7216	Tuvalu_753	Nanumea	to climb	tuva1244	kake	1102	753	172	tvl	29903		32	False	abvd-abvd-753-237	kake	k a k e	192193		32---to climb	707	cvcv
7471	Anuta_253	Anuta	to climb	anut1237	kake	1102	253	172	aud	POLLEX	Climb (Yen)	32	False	abvd-abvd-253-197	kake	k a k e	61300		32---to climb	707	cvcv
240	VaeakauTaumako_375	Vaeakau-Taumako	to come	pile1238	au	1446	375	7	piv	Hovdhaugen-375-2009		44	False	abvd-abvd-375-8	au	a u	89415		44---to come	881	vv
504	Wallisian_258	Uvea, East	to come	wall1257	a'u	1446	258	7	wls	POLLEX	Parvenir ..., arriver	1,44	False	abvd-abvd-258-9	a'u	a ʔ u	2400		1---to come	81	vcv
707	Polynesian_658	Proto-Polynesian	to come	poly1242	? fano mai	1446	658	7		PawleyOC	PPn shows a possible replacement innovation.	1,45	False	abvd-abvd-658-11	? fano mai	f a n o _ m a i	169694		1---to come	81	cvcv_cvv
937	Maori_85	Maori	to come	maor1246	haere mai	1446	85	7	mri	Biggs-85-2005		1,42	False	abvd-abvd-85-8	haere mai	h a e r e _ m a i	2227		1---to come	81	cvvcv_cvv
1151	Kapingamarangi_217	Kapingamarangi	to come	kapi1249	hani	1446	217	7	kpg	POLLEX	Come (Singular)	42?	False	abvd-abvd-217-13	hani	h a n i	2359		42?---to come	860	cvcv
1389	Tahitian_173	Tahitian (Modern)	to come	tahi1242	haere mai	1446	173	7	tah	Clark-173-2005		1,42	False	abvd-abvd-173-11	haere mai	h a e r e _ m a i	2315		1---to come	81	cvvcv_cvv
1582	Emae_1030	Emae (Makatea)	to come	emae1237	numai	1446	1030	7	mmw	52375		1	False	abvd-abvd-1030-7	numai	n u _ m a i	271267		1---to come	81	cvcvv
1840	Rapanui_264	Rapanui (Easter Island)	to come	rapa1244	tu'u	1446	264	7	rap	POLLEX			False	abvd-abvd-264-8	tu'u	t u ʔ u	130654		1840---to come	468	cvcv
2102	Mangareva_239	Mangareva	to come	mang1401	a'u	1446	239	7	mrv	POLLEX		44	False	abvd-abvd-239-11	a'u	a ʔ u	321404		44---to come	881	vcv
2322	Luangiua_238	Luangiua	to come	onto1237	hā mai	1446	238	7	ojv	POLLEX	come	1,42	False	abvd-abvd-238-9	hā mai	h aː _ m a i	146576		1---to come	81	cv_cvv
2544	TongaTongaIslands_136	Tongan	to come	tong1325	ō mai	1446	136	7	ton	117207		1	False	abvd-abvd-136-8	ō mai	oː _ m a i	87241		1---to come	81	v_cvv
2545	TongaTongaIslands_136	Tongan	to come	tong1325	haʔu	1446	136	7	ton	117207		44	False	abvd-abvd-136-7	haʔu	h a ʔ u	87240		44---to come	881	cvcv
2806	RakahangaManihiki_589	Manihiki	to come	raka1237	nau mai	1446	589	7	rkh	Clark-589-2008	[honorific]	1,43	False	abvd-abvd-589-15	nau mai	n a u _ m a i	153599		1---to come	81	cvv_cvv
2807	RakahangaManihiki_589	Manihiki	to come	raka1237	tau mai	1446	589	7	rkh	Clark-589-2008		1	False	abvd-abvd-589-14	tau mai	t a u _ m a i	153598		1---to come	81	cvv_cvv
2808	RakahangaManihiki_589	Manihiki	to come	raka1237	hano mai	1446	589	7	rkh	Clark-589-2008		1,23	False	abvd-abvd-589-13	hano mai	h a n o _ m a i	153597		1---to come	81	cvcv_cvv
2809	RakahangaManihiki_589	Manihiki	to come	raka1237	romai	1446	589	7	rkh	Clark-589-2008		1, 8	False	abvd-abvd-589-12	romai	r o _ m a i	153455		1---to come	81	cvcvv
2810	RakahangaManihiki_589	Manihiki	to come	raka1237	haere mai	1446	589	7	rkh	Clark-589-2008		1,42	False	abvd-abvd-589-11	haere mai	h a e r e _ m a i	153454		1---to come	81	cvvcv_cvv
2811	RakahangaManihiki_589	Manihiki	to come	raka1237	aro	1446	589	7	rkh	Clark-589-2008		8	False	abvd-abvd-589-10	aro	a r o	153453		8---to come	1329	vcv
3064	Tikopia_155	Tikopia	to come	tiko1237	au	1446	155	7	tkp	POLLEX	Come, enter	44	False	abvd-abvd-155-9	au	a u	2297		44---to come	881	vv
3284	Sikaiana_243	Sikaiana	to come	sika1261	hale mai	1446	243	7	sky	POLLEX	come	1,42	False	abvd-abvd-243-9	hale mai	h a l e _ m a i	145922		1---to come	81	cvcv_cvv
3576	NorthMarquesan_38	Marquesan	to come	nort2845	he'e  mai	1446	38	7	mrq	POLLEX		1,42	False	abvd-abvd-38-10	he'e  mai	h e ʔ e _ m a i	135702		1---to come	81	cvcv_cvv
3577	NorthMarquesan_38	Marquesan	to come	nort2845	tihe	1446	38	7	mrq	POLLEX	to arrive		False	abvd-abvd-38-9	tihe	t i h e	2180		3577---to come	743	cvcv
3878	EastFutuna_210	Futuna, East	to come	east2447	àu	1446	210	7	fud	POLLEX	Arriver, venir, parvenir (Mfr)	44	False	abvd-abvd-210-9	àu	ʔ a u	2352		44---to come	881	cvv
4191	Pukapuka_152	Pukapuka	to come	puka1242	lolo mai	1446	152	7	pkp	Salisbury-152-2005		1	False	abvd-abvd-152-13	lolo mai	l o l o _ m a i	87246	wōmamai // ōmamai // lōmamai	1---to come	81	cvcv_cvv
4192	Pukapuka_152	Pukapuka	to come	puka1242	yau	1446	152	7	pkp	Salisbury-152-2005	(sg)	44	False	abvd-abvd-152-9	yau	j a u	87242		44---to come	881	cvv
4381	Mele-Fila_1163	Fila	to come	mele1250	fenmai	1446	1163	7	mxe	52375		1,45?	False	abvd-abvd-1163-7	fenmai	f e n _ m a i	271277		1---to come	81	cvccvv
4581	Austral_1213	Ra'ivavae	to come	aust1304	haeGe mai	1446	1213	7	aut	Tamaititahio-1213-2015		1,42	False	abvd-abvd-1213-7	haeGe mai	h a e ɢ e _ m a i	291158		1---to come	81	cvvcv_cvv
4841	Tuamotuan_246	Tuamotu	to come	tuam1242	(haere) mai	1446	246	7	pmt	POLLEX		1,42	False	abvd-abvd-246-8	mai	m a i	135243		1---to come	81	cvv
5088	Niuean_247	Niue	to come	niue1239	aua/a	1446	247	7	niu	POLLEX	Arrive opportunely, to happen upon (McE)	44	False	abvd-abvd-247-8	aua	a u a	2389		44---to come	881	vvv
5346	Austral_128	Rurutuan	to come	aust1304	ʔaere mai	1446	128	7	aut	Meyer-128-2005	/Ê”aere/ is likely a Tahitian loanword	1,42	True	abvd-abvd-128-14	ʔaere mai	ʔ a e r e _ m a i	87239		1---to come	81	cvvcv_cvv
5347	Austral_128	Rurutuan	to come	aust1304	ʔano mai	1446	128	7	aut	Meyer-128-2005		1,23	False	abvd-abvd-128-13	ʔano mai	ʔ a n o _ m a i	87238		1---to come	81	cvcv_cvv
5601	FutunaAniwa_156	Futuna-Aniwa	to come	futu1245	hmai [ṃai]	1446	156	7	fut	POLLEX		1	False	abvd-abvd-156-6	hmai	ʰm a i	2298		1---to come	81	cvv
5836	Hawaiian_52	Hawaiian	to come	hawa1245	[hele] mai	1446	52	7	haw	71458		1,42	False	abvd-abvd-52-7	mai	m a i	2194		1---to come	81	cvv
6139	Rarotongan_58	Rarotongan	to come	raro1241	tātā'i	1446	58	7	rar	POLLEX			False	abvd-abvd-58-11	tātā'i	t aː + t aː ʔ i	2200		6139---to come	1118	cvcvcv
6607	Nukuria_1212	Nukeria	to come	nuku1259	oo-mai (pl.)	1446	1212	7	nur	Davletshin-1212-2015	(pl.) suppletive	1,44	False	abvd-abvd-1212-9	oo-mai	oː + m a i	290869	au-mai	1---to come	81	v+cvv
6901	Samoan_118	Samoan	to come	samo1305	ō mai	1446	118	7	smo	Blust-118-2005		1	False	abvd-abvd-118-9	ō mai	oː _ m a i	87237		1---to come	81	v_cvv
6902	Samoan_118	Samoan	to come	samo1305	sau	1446	118	7	smo	Blust-118-2005		44	False	abvd-abvd-118-8	sau	s a u	87236		44---to come	881	cvv
7164	RennellBellona_206	Rennellese	to come	renn1242	a'u	1446	206	7	mnv	POLLEX	Come (singular)	1,44	False	abvd-abvd-206-7	a'u	a ʔ u	2348		1---to come	81	vcv
7417	Tuvalu_753	Nanumea	to come	tuva1244	mai	1446	753	7	tvl	29903	plural	1	False	abvd-abvd-753-14	mai	m a i	192238		1---to come	81	cvv
7418	Tuvalu_753	Nanumea	to come	tuva1244	hau	1446	753	7	tvl	29903	singular	44	False	abvd-abvd-753-13	hau	h a u	192237		44---to come	881	cvv
7647	Anuta_253	Anuta	to come	anut1237	au	1446	253	7	aud	POLLEX	come	44	False	abvd-abvd-253-8	au	a u	146283		44---to come	881	vv
200	VaeakauTaumako_375	Vaeakau-Taumako	to cook	pile1238	tunaa	1100	375	39	piv	Hovdhaugen-375-2009		9	False	abvd-abvd-375-51	tunaa	t u n aː	89799	thunu	9---to cook	1404	cvcv
456	Wallisian_258	Uvea, East	to cook	wall1257	ta'o	1100	258	39	wls	POLLEX	Mettre au four indigine ('umu), cuire, faire cuire	10	False	abvd-abvd-258-60	ta'o	t a ʔ o	89685		10---to cook	142	cvcv
457	Wallisian_258	Uvea, East	to cook	wall1257	haka	1100	258	39	wls	POLLEX	Faire bouillir dans un vase, faire fondre (Btn)	2	False	abvd-abvd-258-59	haka	h a k a	89684		2---to cook	529	cvcv
677	Polynesian_658	Proto-Polynesian	to cook	poly1242	*saka	1100	658	39		PawleyOC		2	False	abvd-abvd-658-42	*saka	s a k a	169723		2---to cook	529	cvcv
905	Maori_85	Maori	to cook	maor1246	tao	1100	85	39	mri	Biggs-85-2005		10	False	abvd-abvd-85-41	tao	t a o	13651		10---to cook	142	cvv
1114	Kapingamarangi_217	Kapingamarangi	to cook	kapi1249	daa	1100	217	39	kpg	POLLEX	Cook in earth oven (Lbr)	10	False	abvd-abvd-217-58	daa	d aː	89674	tao	10---to cook	142	cv
1354	Tahitian_173	Tahitian (Modern)	to cook	tahi1242	'eu	1100	173	39	tah	Clark-173-2005	(specifically in oven)	10	False	abvd-abvd-173-46	'eu	ʔ e u	89670		10---to cook	142	cvv
1355	Tahitian_173	Tahitian (Modern)	to cook	tahi1242	tunu	1100	173	39	tah	Clark-173-2005	(general)	9	False	abvd-abvd-173-45	tunu	t u n u	89669		9---to cook	1404	cvcv
1550	Emae_1030	Emae (Makatea)	to cook	emae1237	moso	1100	1030	39	mmw	52375		19?	False	abvd-abvd-1030-39	moso	m o s o	261896		19?---to cook	495	cvcv
1799	Rapanui_264	Rapanui (Easter Island)	to cook	rapa1244	tunu	1100	264	39	rap	POLLEX		9	False	abvd-abvd-264-63	tunu	t u n u	130653		9---to cook	1404	cvcv
2064	Mangareva_239	Mangareva	to cook	mang1401	tunu	1100	239	39	mrv	POLLEX	to cook food in the ground oven	9	False	abvd-abvd-239-64	tunu	t u n u	321463		9---to cook	1404	cvcv
2288	Luangiua_238	Luangiua	to cook	onto1237	kao	1100	238	39	ojv	POLLEX	Cook in earth oven	10	False	abvd-abvd-238-43	kao	k a o	13804		10---to cook	142	cvv
2509	TongaTongaIslands_136	Tongan	to cook	tong1325	feitunu	1100	136	39	ton	117207		9	False	abvd-abvd-136-43	feitunu	f e i + t u n u	73398		9---to cook	1404	cvvcvcv
2510	TongaTongaIslands_136	Tongan	to cook	tong1325	feimeʔakai	1100	136	39	ton	117207			False	abvd-abvd-136-42	feimeʔakai	f e i _ m e ʔ a _ k a i	73397		2510---to cook	607	cvvcvcvcvv
2758	RakahangaManihiki_589	Manihiki	to cook	raka1237	tunu	1100	589	39	rkh	Clark-589-2008	to cook (in general)	9	False	abvd-abvd-589-75	tunu	t u n u	153592		9---to cook	1404	cvcv
2759	RakahangaManihiki_589	Manihiki	to cook	raka1237	tō	1100	589	39	rkh	Clark-589-2008	cook in oven	10	False	abvd-abvd-589-74	tō	t oː	153255		10---to cook	142	cv
3028	Tikopia_155	Tikopia	to cook	tiko1237	tao	1100	155	39	tkp	POLLEX	Bake food (Fth)	10	False	abvd-abvd-155-48	tao	t a o	13721		10---to cook	142	cvv
3250	Sikaiana_243	Sikaiana	to cook	sika1261	tao	1100	243	39	sky	POLLEX	Cook in earth oven	10	False	abvd-abvd-243-47	tao	t a o	13809		10---to cook	142	cvv
3536	NorthMarquesan_38	Marquesan	to cook	nort2845	nunu	1100	38	39	mrq	POLLEX	cook in general e.g. nunu te kaikai = cook the food	9	False	abvd-abvd-38-59	nunu	n u n u	135707		9---to cook	1404	cvcv
3537	NorthMarquesan_38	Marquesan	to cook	nort2845	tao	1100	38	39	mrq	POLLEX	=baked (either in an umu or a modern oven).	10	False	abvd-abvd-38-58	tao	t a o	13604		10---to cook	142	cvv
3829	EastFutuna_210	Futuna, East	to cook	east2447	ta'o	1100	210	39	fud	POLLEX	Cook (in oven) (I)	10	False	abvd-abvd-210-61	ta'o	t a ʔ o	89672		10---to cook	142	cvcv
3830	EastFutuna_210	Futuna, East	to cook	east2447	saka	1100	210	39	fud	POLLEX	Boil food in a container over a fire (Bgs)	2	False	abvd-abvd-210-60	saka	s a k a	89671		2---to cook	529	cvcv
4139	Pukapuka_152	Pukapuka	to cook	puka1242	tao	1100	152	39	pkp	Salisbury-152-2005	'cook in oven'	10	False	abvd-abvd-152-78	tao	t a o	89956		10---to cook	142	cvv
4140	Pukapuka_152	Pukapuka	to cook	puka1242	tunu pāni	1100	152	39	pkp	Salisbury-152-2005		9	False	abvd-abvd-152-77	tunu pāni	t u n u _ p aː n i	73408	tunu	9---to cook	1404	cvcv_cvcv
4350	Mele-Fila_1163	Fila	to cook	mele1250	moa	1100	1163	39	mxe	52375		21?	False	abvd-abvd-1163-38	moa	m o a	261906		21?---to cook	573	cvv
4550	Austral_1213	Ra'ivavae	to cook	aust1304	tunu	1100	1213	39	aut	Tamaititahio-1213-2015		9	False	abvd-abvd-1213-38	tunu	t u n u	291189		9---to cook	1404	cvcv
4798	Tuamotuan_246	Tuamotu	to cook	tuam1242	tao	1100	246	39	pmt	POLLEX	Cook in earth oven	10	False	abvd-abvd-246-54	tao	t a o	13812		10---to cook	142	cvv
5048	Niuean_247	Niue	to cook	niue1239	tao	1100	247	39	niu	POLLEX	Bake (Mce)	10	False	abvd-abvd-247-53	tao	t a o	13813		10---to cook	142	cvv
5308	Austral_128	Rurutuan	to cook	aust1304	tau	1100	128	39	aut	Meyer-128-2005	(to cook in an underground oven)	10	False	abvd-abvd-128-52	tau	t a u	89663		10---to cook	142	cvv
5309	Austral_128	Rurutuan	to cook	aust1304	tunu	1100	128	39	aut	Meyer-128-2005	(to cook)	9	False	abvd-abvd-128-51	tunu	t u n u	89662		9---to cook	1404	cvcv
5560	FutunaAniwa_156	Futuna-Aniwa	to cook	futu1245	htunu	1100	156	39	fut	POLLEX		9	False	abvd-abvd-156-61	htunu	tʰ u n u	73410		9---to cook	1404	cvcv
5561	FutunaAniwa_156	Futuna-Aniwa	to cook	futu1245	tao	1100	156	39	fut	POLLEX	Cook in earth oven	10	False	abvd-abvd-156-60	tao	t a o	13827		10---to cook	142	cvv
5562	FutunaAniwa_156	Futuna-Aniwa	to cook	futu1245	hkavi	1100	156	39	fut	POLLEX		2	False	abvd-abvd-156-59	hkavi	kʰ a v i	73409		2---to cook	529	cvcv
5799	Hawaiian_52	Hawaiian	to cook	hawa1245	ho'omo'a	1100	52	39	haw	71458			False	abvd-abvd-52-44	ho'omo'a	h o ʔ o + m o ʔ a	13618		5799---to cook	1060	cvcvcvcv
6098	Rarotongan_58	Rarotongan	to cook	raro1241	tao	1100	58	39	rar	POLLEX	To cook in an oven (Sve)	10	False	abvd-abvd-58-58	tao	t a o	89658	ta'u	10---to cook	142	cvv
6316	Penrhyn_235	Penrhyn	to cook	penr1237	too	1100	235	39	pnh	POLLEX	Cook in an earth oven	10	False	abvd-abvd-235-40	too	t oː	13801		10---to cook	142	cv
6571	Nukuria_1212	Nukeria	to cook	nuku1259	tao	1100	1212	39	nur	Davletshin-1212-2015	(in earth-oven, in leaf packets)	10	False	abvd-abvd-1212-51	tao	t a o	291106		10---to cook	142	cvv
6572	Nukuria_1212	Nukeria	to cook	nuku1259	haka-rere	1100	1212	39	nur	Davletshin-1212-2015	(in pan)	2	False	abvd-abvd-1212-50	haka-rere	h a k a + r e r e	291105		2---to cook	529	cvcv+cvcv
6573	Nukuria_1212	Nukeria	to cook	nuku1259	kuki	1100	1212	39	nur	Davletshin-1212-2015	(prepare food) (English/Tok Pisin) (Loan)		True	abvd-abvd-1212-49	kuki	k u k i	291104		6573---to cook	1165	cvcv
6863	Samoan_118	Samoan	to cook	samo1305	tao	1100	118	39	smo	Blust-118-2005		10	False	abvd-abvd-118-48	tao	t a o	13684		10---to cook	142	cvv
7128	RennellBellona_206	Rennellese	to cook	renn1242	ta'o	1100	206	39	mnv	POLLEX	Cook in any way except over an open fire (Ebt)	10	False	abvd-abvd-206-46	ta'o	t a ʔ o	13772		10---to cook	142	cvcv
7372	Tuvalu_753	Nanumea	to cook	tuva1244	tunu	1100	753	39	tvl	29903		9	False	abvd-abvd-753-60	tunu	t u n u	192075		9---to cook	1404	cvcv
7612	Anuta_253	Anuta	to cook	anut1237	tao	1100	253	39	aud	POLLEX	Bake in earth oven (Fbg)	10	False	abvd-abvd-253-45	tao	t a o	13819		10---to cook	142	cvv
16	VaeakauTaumako_375	Vaeakau-Taumako	to count	pile1238	phaua	1420	375	196	piv	Hovdhaugen-375-2009		8,63	False	abvd-abvd-375-245	phaua	p h a u a	89592		8---to count	1330	ccvvv
259	Wallisian_258	Uvea, East	to count	wall1257	lau	1420	258	196	wls	POLLEX	Compter	8,62	False	abvd-abvd-258-281	lau	l a u	123418	lau	8---to count	1330	cvv
516	Polynesian_658	Proto-Polynesian	to count	poly1242	*tau	1420	658	196		PawleyOC		8	False	abvd-abvd-658-217	*tau	t a u	169870		8---to count	1330	cvv
733	Maori_85	Maori	to count	maor1246	tatau	1420	85	196	mri	Biggs-85-2005		8	False	abvd-abvd-85-214	tatau	t a + t a u	69700		8---to count	1330	cvcvv
956	Kapingamarangi_217	Kapingamarangi	to count	kapi1249	dau	1420	217	196	kpg	POLLEX	Count (Lbr)	8	False	abvd-abvd-217-260	dau	d a u	69832		8---to count	1330	cvv
1179	Tahitian_173	Tahitian (Modern)	to count	tahi1242	tai'o	1420	173	196	tah	Clark-173-2005		9	False	abvd-abvd-173-227	tai'o	t a i ʔ o	69788		9---to count	1405	cvvcv
1409	Emae_1030	Emae (Makatea)	to count	emae1237	taua	1420	1030	196	mmw	52375		8	False	abvd-abvd-1030-182	taua	t a u + a	273862		8---to count	1330	cvvv
1603	Rapanui_264	Rapanui (Easter Island)	to count	rapa1244	tataku	1420	264	196	rap	POLLEX		8	False	abvd-abvd-264-308	tataku	t a + t a k u	130631		8---to count	1330	cvcvcv
1861	Mangareva_239	Mangareva	to count	mang1401	tou'ara	1420	239	196	mrv	POLLEX	This is a counting term for any numeral that is not a multiple of 10.  For example twenty is [rua rongo'uru]; 22 is [rua rongo'uru e rua tou'ara]. Not exactly 'to count', but the closest to a counting-type term in the language.	8	False	abvd-abvd-239-348	tou'ara	t o u + ʔ a r a	321439		8---to count	1330	cvvcvcv
2122	Luangiua_238	Luangiua	to count	onto1237	pau/pau	1420	238	196	ojv	POLLEX	Count (Tpe)	8,63	False	abvd-abvd-238-217	pau	p a u	69853		8---to count	1330	cvv
2344	TongaTongaIslands_136	Tongan	to count	tong1325	lau-a	1420	136	196	ton	117207		8,62	False	abvd-abvd-136-211	lau-a	l a u + a	69751		8---to count	1330	cvv+v
2559	RakahangaManihiki_589	Manihiki	to count	raka1237	tatauanga	1420	589	196	rkh	Clark-589-2008	counting	8	False	abvd-abvd-589-294	tatauanga	t a + t a u + a ŋ a	153554		8---to count	1330	cvcvvvcv
2560	RakahangaManihiki_589	Manihiki	to count	raka1237	taale	1420	589	196	rkh	Clark-589-2008	to count	43	False	abvd-abvd-589-293	taale	t aː l e	153553		43---to count	866	cvcv
2831	Tikopia_155	Tikopia	to count	tiko1237	tau	1420	155	196	tkp	POLLEX	Count, reckon, measure (Fth)	8	False	abvd-abvd-155-261	tau	t a u	119401		8---to count	1330	cvv
2832	Tikopia_155	Tikopia	to count	tiko1237	rau	1420	155	196	tkp	POLLEX	Enumerate, count, go through items on a list (Fth)	8,62	False	abvd-abvd-155-260	rau	r a u	119400		8---to count	1330	cvv
3084	Sikaiana_243	Sikaiana	to count	sika1261	pau	1420	243	196	sky	POLLEX	count	8,63	False	abvd-abvd-243-226	pau	p a u	145958		8---to count	1330	cvv
3305	NorthMarquesan_38	Marquesan	to count	nort2845	ta/tau/	1420	38	196	mrq	POLLEX	Compter, conter, reciter (Dln)	8	False	abvd-abvd-38-368	tau	t a u	69653		8---to count	1330	cvv
3599	EastFutuna_210	Futuna, East	to count	east2447	lau	1420	210	196	fud	POLLEX	Read, recite (Bgs), Compter	8	False	abvd-abvd-210-327	lau	l a u	69825		8---to count	1330	cvv
3905	Pukapuka_152	Pukapuka	to count	puka1242	tatau	1420	152	196	pkp	Salisbury-152-2005	(rar)	8	True	abvd-abvd-152-366	tatau	t a + t a u	123412	kauwi	8---to count	1330	cvcvv
3906	Pukapuka_152	Pukapuka	to count	puka1242	wakalau	1420	152	196	pkp	Salisbury-152-2005		8,62	False	abvd-abvd-152-365	wakalau	w a k a + l a u	123411		8---to count	1330	cvcvcvv
4209	Mele-Fila_1163	Fila	to count	mele1250	tao	1420	1163	196	mxe	52375		8	False	abvd-abvd-1163-179	tao	t a o	273871		8---to count	1330	cvv
4403	Austral_1213	Ra'ivavae	to count	aust1304	taiʔo	1420	1213	196	aut	Tamaititahio-1213-2015		9	False	abvd-abvd-1213-185	taiʔo	t a i ʔ o	291329		9---to count	1405	cvvcv
4863	Niuean_247	Niue	to count	niue1239	totou	1420	247	196	niu	POLLEX	Read, count (McE)	8	False	abvd-abvd-247-268	totou	t o + t o u	69862		8---to count	1330	cvcvv
5110	Austral_128	Rurutuan	to count	aust1304	taiʔo	1420	128	196	aut	Meyer-128-2005		9	False	abvd-abvd-128-266	taiʔo	t a i ʔ o	69743		9---to count	1405	cvvcv
5366	FutunaAniwa_156	Futuna-Aniwa	to count	futu1245	tau/a	1420	156	196	fut	POLLEX	Count,  add,  read (Dty)	8	False	abvd-abvd-156-305	tau	t a u	69876	taua	8---to count	1330	cvv
5622	Hawaiian_52	Hawaiian	to count	hawa1245	helu	1420	52	196	haw	71458			False	abvd-abvd-52-230	helu	h e l u	69667		5622---to count	1035	cvcv
5858	Rarotongan_58	Rarotongan	to count	raro1241	tatau	1420	58	196	rar	POLLEX		8	False	abvd-abvd-58-339	tatau	t a + t a u	82772		8---to count	1330	cvcvv
